APN,totVal_m2,area_m2,LU_Desc,yrBuilt,taxAmt,assdsYr,assdLndVal,assdImpVal,assdTotVal,bestRectL,bestRectW,bestRectA,bestScore,area_sqf,adu_type,lng,lat,address
063013070,698.7336291,464.5203644,Single Family Residential,1953,5239.04,2015,162288,162288,324576,10.48717154,5.113626422,53.62747746,-1,5000.05075036516,none,-122.13756981,37.4812186,"1680 Tulane Ave, East Palo Alto, CA 94303, USA"
063013140,503.2694762,781.8912504,Single Family Residential,1953,6062.54,2015,196751,196751,393502,12.78831528,8.643953846,110.541607,0.615,8416.19923018056,detached,-122.13662955,37.481224,"2833 Georgetown St, East Palo Alto, CA 94303, USA"
063015050,510.6386199,693.9858957,Single Family Residential,1953,5561.8,2015,177188,177188,354376,17.66894755,9.76795486,172.5894821,0.923,7469.99478272523,attached,-122.1360468,37.48129402,"2840 Georgetown St, East Palo Alto, CA 94303, USA"
063024070,505.9535038,700.4121867,Single Family Residential,1952,5561.8,2015,177188,177188,354376,13.52679272,13.26248519,179.3988881,0.692,7539.166736420129,detached,-122.13308686,37.48134709,"2862 Illinois St, East Palo Alto, CA 94303, USA"
063023310,495.9557376,462.3275479,Single Family Residential,1953,4284.02,2015,114647,114647,229294,9.048904458,5.962991686,53.95854205,0.192,4976.44749284081,none,-122.13469451,37.48128106,"2852 Fordham St, East Palo Alto, CA 94303, USA"
063023290,450.777407,559.9570787,Single Family Residential,1953,4499.16,2015,159424,92992,252416,6.786678343,4.995737155,33.90446116,-1,6027.32199941893,attached,-122.13486548,37.48102456,"2832 Fordham St, East Palo Alto, CA 94303, USA"
063013010,513.2132049,944.1222388,Single Family Residential,1953,7048.52,2015,307185,177351,484536,15.83779617,6.897338003,109.2386334,0.635,10162.43736621932,detached,-122.13864476,37.48093373,"1626 Tulane Ave, East Palo Alto, CA 94303, USA"
063013190,329.7718363,715.7463859,Single Family Residential,1953,4357,2015,134879,101154,236033,15.11808222,8.592707068,129.9052519,0.769,7704.222523189009,detached,-122.13747447,37.48092633,"2789 Hunter St, East Palo Alto, CA 94303, USA"
063011160,619.5430195,530.9074425,Single Family Residential,1953,5286.08,2015,164460,164460,328920,13.45560268,5.231539224,70.39351321,0.192,5714.63462032575,attached,-122.13619961,37.48204424,"1755 Tulane Ave, East Palo Alto, CA 94303, USA"
063011100,75.33324138,511.2351373,Single Family Residential,1953,2040.74,2015,8757,29756,38513,13.92668548,5.349474006,74.50044198,0.192,5502.88389438347,attached,-122.13718283,37.48177966,"1711 Tulane Ave, East Palo Alto, CA 94303, USA"
063015240,498.4024628,542.6538193,Single Family Residential,1965,4729.88,2015,166437,104023,270460,11.18147153,5.349474006,59.81499133,0.192,5841.07144556327,attached,-122.13554184,37.48181416,"1770 Tulane Ave, East Palo Alto, CA 94303, USA"
063022020,490.074436,478.8782739,Single Family Residential,1953,4265.46,2015,117343,117343,234686,11.42889701,6.786678343,77.56424782,0.404,5154.59785243221,none,-122.13510697,37.48154417,"2855 Fordham St, East Palo Alto, CA 94303, USA"
063013130,504.1064388,570.9468832,Single Family Residential,1953,4965.42,2015,143909,143909,287818,12.26561815,5.714448505,70.0912433,0.192,6145.61515607648,attached,-122.13657364,37.48149306,"2853 Georgetown St, East Palo Alto, CA 94303, USA"
063023070,277.5253261,1363.734998,Single Family Residential,1952,5899.74,2015,245845,132626,378471,13.72998246,11.44605937,157.1541944,0.692,14679.107144972199,detached,-122.13416593,37.48125451,"2871 Drew Ct, Palo Alto, CA 94303, USA"
063024090,336.5962823,591.9673225,Single Family Residential,1952,3991.56,2015,99627,99627,199254,12.6188969,5.113626422,64.52832461,-1,6371.87706265775,attached,-122.13319864,37.48106055,"2850 Illinois St, East Palo Alto, CA 94303, USA"
063011150,68.96138289,520.1461818,Single Family Residential,1953,1816.1,2015,9268,26602,35870,12.37147104,5.59668886,69.23927413,0.192,5598.80148627702,attached,-122.13636429,37.48199914,"1743 Tulane Ave, East Palo Alto, CA 94303, USA"
063023370,348.5293714,584.0139073,Single Family Residential,1953,3928.18,2015,101773,101773,203546,9.048904458,8.813419895,79.75179458,0.385,6286.26729678647,attached,-122.13417955,37.48204664,"2882 Fordham St, East Palo Alto, CA 94303, USA"
063011010,444.0143858,1308.372023,Single Family Residential,1953,8092.62,2015,290468,290468,580936,16.07112135,11.664469,187.4610968,0.846,14083.185618369698,detached,-122.13878019,37.48131695,"1643 Tulane Ave, East Palo Alto, CA 94303, USA"
063023330,485.6769909,467.944754,Single Family Residential,1953,4262.12,2015,113635,113635,227270,7.022241537,5.125950081,35.99565957,-1,5036.910537580599,none,-122.13452956,37.48152394,"2864 Fordham St, East Palo Alto, CA 94303, USA"
063015070,320.8087443,546.7463188,Single Family Residential,1953,3623.34,2015,137575,37826,175401,10.12113955,5.962991686,60.35227102,0.192,5885.122700931321,attached,-122.136193,37.48098516,"2826 Georgetown St, East Palo Alto, CA 94303, USA"
063011210,42.32954064,895.26131,Single Family Residential,1953,2134.06,2015,10361,27535,37896,19.03204285,8.163445287,155.3670405,1,9636.503214708999,detached,-122.13533502,37.48230543,"1684 Rutgers St, East Palo Alto, CA 94303, USA"
063011090,71.34608076,544.3046007,Single Family Residential,1953,2044.2,2015,9268,29566,38834,18.62470604,5.086133607,94.72774332,-1,5858.84029147473,attached,-122.13734508,37.48173708,"1703 Tulane Ave, East Palo Alto, CA 94303, USA"
063013060,488.6931822,464.5204972,Single Family Residential,1953,4259.28,2015,113504,113504,227008,8.565741157,7.505757786,64.29237838,0.288,5000.05217981108,none,-122.13773289,37.48117424,"1670 Tulane Ave, East Palo Alto, CA 94303, USA"
063023080,276.1737622,648.5192459,Single Family Residential,1952,3467.44,2015,89552,89552,179104,18.42336832,7.488926615,137.9712533,0.75,6980.5963109430095,attached,-122.13368564,37.48126569,"2871 Illinois St, East Palo Alto, CA 94303, USA"
063013120,988.6190295,464.5166503,Single Family Residential,1953,6697.44,2015,229615,229615,459230,11.19337772,5.243585768,58.69343611,0.192,5000.01077216417,none,-122.13675444,37.48144046,"1748 Tulane Ave, East Palo Alto, CA 94303, USA"
063022010,413.8870013,732.2723328,Single Family Residential,1953,5133.22,2015,151539,151539,303078,13.93524042,7.873173765,109.7145693,0.692,7882.106163025919,detached,-122.1350116,37.48170426,"1770 Rutgers St, East Palo Alto, CA 94303, USA"
063011080,69.96804305,521.5666811,Single Family Residential,1953,1822.86,2015,9268,27225,36493,12.50112502,7.022241537,87.7859194,0.462,5614.091598692289,attached,-122.13750737,37.4816948,"1695 Tulane Ave, East Palo Alto, CA 94303, USA"
063013050,78.56017727,464.5228826,Single Family Residential,1953,2195.84,2015,9268,27225,36493,12.6188969,5.714448505,72.11003653,0.192,5000.07785601814,none,-122.13789596,37.48112986,"1664 Tulane Ave, East Palo Alto, CA 94303, USA"
063022050,958.7048268,487.1301228,Single Family Residential,1953,6781.76,2015,233507,233507,467014,8.931153344,6.185735518,55.24575246,0.192,5243.419928806919,none,-122.13535529,37.48118378,"2839 Fordham St, East Palo Alto, CA 94303, USA"
063023120,887.4111854,541.3567103,Single Family Residential,1952,6926.8,2015,240203,240203,480406,8.565741157,7.976673666,68.32612192,0.385,5827.10949399817,attached,-122.13411791,37.48093234,"2851 Temple Ct, East Palo Alto, CA 94303, USA"
063013200,77.93330095,713.0841287,Single Family Residential,1953,2225.5,2015,8757,46816,55573,14.16674529,6.781511477,96.07194578,0.577,7675.566252913929,detached,-122.13767749,37.48087462,"2785 Hunter St, East Palo Alto, CA 94303, USA"
063021080,47.54938963,1031.706198,Single Family Residential,1953,2254.94,2015,10361,38696,49057,0,0,0,0,11105.182344652201,detached,-122.13344236,37.48260007,"2895 Fordham St, East Palo Alto, CA 94303, USA"
063021070,367.5581557,668.1010778,Single Family Residential,1953,4383.28,2015,122783,122783,245566,17.06957863,7.245318795,123.6745388,0.692,7191.37319133142,attached,-122.13373202,37.48262466,"2891 Fordham St, East Palo Alto, CA 94303, USA"
063011140,834.0018952,522.4124819,Single Family Residential,1953,6519.52,2015,248351,187342,435693,11.78227376,6.315834112,74.41488656,0.192,5623.19571392341,attached,-122.13652791,37.48195464,"1739 Tulane Ave, East Palo Alto, CA 94303, USA"
063015230,373.2054225,622.5150707,Single Family Residential,1953,4316.88,2015,116163,116163,232326,15.01151557,9.284456988,139.3737707,0.769,6700.68996950773,attached,-122.13571948,37.48167676,"1764 Tulane Ave, East Palo Alto, CA 94303, USA"
063023350,143.5762284,448.235761,Single Family Residential,1953,2420.64,2015,8757,55599,64356,7.257886573,5.243585768,38.05735074,-1,4824.7649078279,none,-122.13436897,37.48176185,"2874 Fordham St, East Palo Alto, CA 94303, USA"
063013170,276.1439335,1056.637371,Single Family Residential,1953,4883.88,2015,185681,106103,291784,19.11657622,14.24963863,272.4043029,1,11373.5389977069,detached,-122.13703816,37.48101292,"2791 Hunter St, East Palo Alto, CA 94303, USA"
063022070,390.3443337,503.2736049,Single Family Residential,1953,3928.3,2015,98225,98225,196450,10.72251112,5.361255561,57.48612238,0.192,5417.18675578311,none,-122.13551946,37.4809425,"2821 Fordham St, East Palo Alto, CA 94303, USA"
063341610,684.0149875,1359.619331,Single Family Residential,1946,12178.66,2015,451500,478500,930000,19.71736391,7.898954,155.7465505,1,14634.806516950901,detached,-122.13311661,37.46751317,"999 Garden St, East Palo Alto, CA 94303, USA"
063021060,353.6940158,764.3753864,Single Family Residential,1953,4773.4,2015,118858,151497,270355,11.49556334,9.428317698,108.3838233,0.538,8227.66022167096,detached,-122.1339541,37.48262126,"2887 Fordham St, East Palo Alto, CA 94303, USA"
063021050,252.954725,923.9874844,Single Family Residential,1953,4332.04,2015,40299,193428,233727,20.40818383,6.365587622,129.9100824,0.385,9945.70888333316,detached,-122.13420255,37.48260192,"2883 Fordham St, East Palo Alto, CA 94303, USA"
063011070,111.0804063,568.1560061,Single Family Residential,1953,5226.18,2015,28687,34424,63111,13.07509539,9.452823271,123.596566,0.692,6115.57443405979,attached,-122.1376714,37.48165238,"1689 Tulane Ave, East Palo Alto, CA 94303, USA"
063023030,592.8630959,542.5603351,Single Family Residential,1952,5284.48,2015,160832,160832,321664,14.5143242,8.361144253,121.3563584,0.769,5840.065190982889,attached,-122.13364157,37.48180554,"2889 Illinois St, East Palo Alto, CA 94303, USA"
063024040,47.60308749,759.9927212,Single Family Residential,1952,2015.44,2015,9268,26910,36178,16.81676783,10.82467286,182.0360104,0.923,8180.48565172468,detached,-122.13303969,37.48179774,"2878 Illinois St, East Palo Alto, CA 94303, USA"
063015040,388.4323275,599.0438579,Single Family Residential,1953,4320.78,2015,116344,116344,232688,13.67882736,7.501086249,102.6060638,0.519,6448.04818204981,attached,-122.13607924,37.48145471,"2848 Georgetown St, East Palo Alto, CA 94303, USA"
063013110,433.3363895,464.5259546,Single Family Residential,1953,3980.78,2015,63394,137902,201296,12.50112502,5.59668886,69.96490716,0.192,5000.11092271894,none,-122.13691752,37.48139608,"1740 Tulane Ave, East Palo Alto, CA 94303, USA"
063013040,213.4021011,464.5174509,Single Family Residential,1953,2797.26,2015,50466,48663,99129,8.683603363,5.113626422,44.40470359,-1,5000.01938974251,none,-122.13805903,37.4810855,"1656 Tulane Ave, East Palo Alto, CA 94303, USA"
063023300,1012.852126,471.2652397,Single Family Residential,1953,6893.42,2015,238661,238661,477322,7.223029926,2.84184784,20.52675199,-1,5072.65191360683,none,-122.13477651,37.48115951,"2842 Fordham St, East Palo Alto, CA 94303, USA"
063013160,629.7607336,762.8389233,Single Family Residential,1953,6926.8,2015,240203,240203,480406,14.88112093,5.113626422,76.09649319,-1,8211.12188650887,detached,-122.1368259,37.48085989,"2799 Hunter St, East Palo Alto, CA 94303, USA"
063021040,41.0046424,904.995089,Single Family Residential,1953,2202.5,2015,9268,27841,37109,14.65468323,13.44726394,197.0653933,0.769,9741.2766384871,detached,-122.13441346,37.48251516,"2877 Fordham St, East Palo Alto, CA 94303, USA"
063011200,561.7647159,538.093603,Single Family Residential,1953,5074.58,2015,148053,154229,302282,14.17466078,5.231539224,74.15529387,0.192,5791.9857333317,attached,-122.13554878,37.48222564,"1775 Tulane Ave, East Palo Alto, CA 94303, USA"
063011130,361.4164716,525.991522,Single Family Residential,1953,3782.58,2015,95051,95051,190102,13.57335669,4.995737155,67.80892231,-1,5661.7201436558,attached,-122.13669238,37.48191022,"1735 Tulane Ave, East Palo Alto, CA 94303, USA"
063024020,963.7923124,622.7327115,Single Family Residential,1952,8224.12,2015,132426,467759,600185,16.43516566,9.5941597260000009,157.6816044,0.846,6703.0326333148505,attached,-122.13308261,37.48207074,"2888 Illinois St, East Palo Alto, CA 94303, USA"
063015020,487.6568921,810.3443352,Single Family Residential,1953,6003.64,2015,180464,214706,395170,20.40818383,6.365587622,129.9100824,0.385,8722.46538965928,detached,-122.13585661,37.48156986,"1758 Tulane Ave, East Palo Alto, CA 94303, USA"
063011060,436.692774,569.361379,Single Family Residential,1953,4493.52,2015,124318,124318,248636,13.81955554,7.153787104,98.86215822,0.519,6128.5489474181,attached,-122.13784038,37.481609,"1681 Tulane Ave, East Palo Alto, CA 94303, USA"
063024060,47.92906444,761.3960428,Single Family Residential,1952,2195.84,2015,9268,27225,36493,19.03204285,8.163445287,155.3670405,1,8195.59086509492,detached,-122.13305276,37.48149991,"2868 Illinois St, East Palo Alto, CA 94303, USA"
063024080,246.693143,629.5999885,Single Family Residential,1952,3405.84,2015,77659,77659,155318,15.8621229,7.269468315,115.3091998,0.635,6776.95131621515,attached,-122.13314131,37.48120067,"2856 Illinois St, East Palo Alto, CA 94303, USA"
063023100,377.8854091,575.7195032,Single Family Residential,1952,4079.94,2015,108778,108778,217556,13.80889837,5.243585768,72.40814298,0.192,6196.987160494479,attached,-122.13384428,37.48094022,"2863 Illinois St, East Palo Alto, CA 94303, USA"
063011190,256.1492383,537.3039596,Single Family Residential,1953,2918.24,2015,9268,128362,137630,10.59226537,5.231539224,55.41385176,0.192,5783.48609073844,attached,-122.13571305,37.48217938,"1771 Tulane Ave, East Palo Alto, CA 94303, USA"
063022030,1325.30743,471.588694,Single Family Residential,1953,4110.12,2015,500000,125000,625000,10.12113955,7.022241537,71.07308658,0.346,5076.133543346599,none,-122.1351908,37.48142475,"2849 Fordham St, East Palo Alto, CA 94303, USA"
063013100,1103.727928,464.5166503,Single Family Residential,1953,2284.18,2015,360413,152287,512700,7.623455098,5.113626422,38.98350141,-1,5000.01077216417,none,-122.13708059,37.48135172,"1726 Tulane Ave, East Palo Alto, CA 94303, USA"
063015060,627.99622,658.7268949,Single Family Residential,1953,6204.1,2015,206839,206839,413678,20.40818383,6.365587622,129.9100824,0.385,7090.47042401411,attached,-122.13609878,37.48113588,"2834 Georgetown St, East Palo Alto, CA 94303, USA"
063023140,346.1183438,962.5291638,Single Family Residential,1952,5408.86,2015,115993,217156,333149,19.36868664,5.086133607,98.51172804,-1,10360.56766622682,detached,-122.13465592,37.48081097,"2841 Temple Ct, East Palo Alto, CA 94303, USA"
063013210,139.3852216,832.2403098,Single Family Residential,1953,2880,2015,42827,73175,116002,13.09277712,12.82827116,167.9576952,0.692,8958.15147065622,detached,-122.13788183,37.4808059,"2781 Hunter St, East Palo Alto, CA 94303, USA"
063023320,440.9618453,469.0632584,Single Family Residential,1953,2937.78,2015,144326,62513,206839,10.00339522,5.231539224,52.33315448,0.192,5048.95000709176,none,-122.13461161,37.48140184,"2858 Fordham St, East Palo Alto, CA 94303, USA"
063013030,1015.470468,464.5216328,Single Family Residential,1953,6832.6,2015,235854,235854,471708,7.858913987,5.125950081,40.28440079,-1,5000.06440329592,none,-122.13822211,37.48104113,"1652 Tulane Ave, East Palo Alto, CA 94303, USA"
063023280,872.7499462,551.9175361,Single Family Residential,1953,7017.64,2015,237203,244483,481686,9.65026001,5.243585768,50.60196605,0.192,5940.7851668267895,attached,-122.13496704,37.48088151,"2826 Fordham St, East Palo Alto, CA 94303, USA"
063024100,735.5245917,554.7849856,Single Family Residential,1952,6220.2,2015,204029,204029,408058,12.86701335,5.832234498,75.04343913,0.389,5971.65010649984,attached,-122.13326258,37.48092895,"2844 Illinois St, East Palo Alto, CA 94303, USA"
063012010,45.71838798,798.2127458,Single Family Residential,1953,1822.86,2015,9268,27225,36493,12.35559418,9.684343319,119.6558159,0.615,8591.882174516619,detached,-122.13914725,37.48081171,"2779 Xavier St, East Palo Alto, CA 94303, USA"
063021020,68.87301656,520.8135463,Single Family Residential,1953,2012.1,2015,9268,26602,35870,9.166672554,8.094452329,74.19919401,0.462,5605.98493101857,attached,-122.13466571,37.48219711,"2869 Fordham St, East Palo Alto, CA 94303, USA"
063011120,597.5002323,522.292684,Single Family Residential,1953,5180.56,2015,208047,104023,312070,18.62470604,5.086133607,94.72774332,-1,5621.9062213075995,attached,-122.13685646,37.48186623,"1729 Tulane Ave, East Palo Alto, CA 94303, USA"
063015030,273.267379,719.046674,Single Family Residential,1953,3928.76,2015,98246,98246,196492,14.05695664,5.243585768,73.70885777,0.192,7739.7464942686,detached,-122.13614296,37.48163764,"1752 Tulane Ave, East Palo Alto, CA 94303, USA"
063011050,372.99261,551.5390775,Single Family Residential,1953,3951.72,2015,102860,102860,205720,12.50112502,6.198189652,77.48434376,0.192,5936.711476302249,attached,-122.13800443,37.4815672,"1677 Tulane Ave, East Palo Alto, CA 94303, USA"
063013090,788.2478714,464.517588,Single Family Residential,1953,5766.34,2015,255200,110955,366155,11.19337772,5.113626422,57.23875206,-1,5000.0208654732,none,-122.13724367,37.48130734,"1710 Tulane Ave, East Palo Alto, CA 94303, USA"
063013180,259.2163364,807.9351899,Single Family Residential,1953,4103.46,2015,104715,104715,209430,15.42882467,13.83577925,213.4698123,0.846,8696.53359056461,detached,-122.1372662,37.48097012,"2791 Hunter St, East Palo Alto, CA 94303, USA"
063015080,540.0038616,451.1189962,Single Family Residential,1953,4439.04,2015,121803,121803,243606,11.54667662,6.668930148,77.00397981,0.404,4855.79976319718,none,-122.13627551,37.48085606,"2806 Georgetown St, East Palo Alto, CA 94303, USA"
063023260,443.7945185,556.0050648,Single Family Residential,1953,4473.1,2015,123376,123376,246752,9.166672554,5.125950081,46.98790592,-1,5984.78291700072,attached,-122.13515786,37.48059615,"2814 Fordham St, East Palo Alto, CA 94303, USA"
063041020,63.16164746,567.9079226,Single Family Residential,1953,2189.08,2015,9268,26602,35870,12.48934289,4.995737155,62.3934743,-1,6112.9040880741395,attached,-122.13609801,37.48002343,"2777 Fordham St, East Palo Alto, CA 94303, USA"
063042010,166.8636648,644.8677737,Single Family Residential,1952,2889.06,2015,48991,58614,107605,12.38336532,5.714448505,70.76410345,0.192,6941.2922293294305,attached,-122.13513644,37.48002772,"1780 Stevens Ave, East Palo Alto, CA 94303, USA"
063014170,759.9167875,473.5123712,Single Family Residential,1953,5620.86,2015,179915,179915,359830,10.35667378,5.478957263,56.74377302,0.192,5096.83981235968,none,-122.13787348,37.48000782,"2752 Hunter St, East Palo Alto, CA 94303, USA"
063013270,585.4791176,453.0580033,Single Family Residential,1953,4673.52,2015,132628,132628,265256,13.09009961,5.125950081,67.09919714,-1,4876.67104172087,none,-122.13843015,37.47999539,"2751 Hunter St, East Palo Alto, CA 94303, USA"
063012070,317.563749,483.6320281,Single Family Residential,1953,3268.02,2015,72749,80835,153584,14.6455912,5.832234498,85.41652223,0.389,5205.76678726559,none,-122.13937269,37.47997322,"2729 Xavier St, East Palo Alto, CA 94303, USA"
063044280,81.92193117,464.5154168,Single Family Residential,1952,2212.74,2015,9268,28786,38054,8.695704827,5.125950081,44.57374886,-1,4999.9974948935205,none,-122.13489918,37.47947781,"2782 Gonzaga St, East Palo Alto, CA 94303, USA"
063042070,1125.97491,457.5927895,Single Family Residential,1952,7381.04,2015,257619,257619,515238,14.17466078,6.433506673,91.19277472,0.577,4925.48302689905,none,-122.13565172,37.47919381,"2769 Gonzaga St, East Palo Alto, CA 94303, USA"
063042220,262.3416217,465.1034754,Single Family Residential,1954,3122.12,2015,49466,72550,122016,12.03016286,5.832234498,70.16273083,0.192,5006.327298858059,none,-122.13603652,37.47919268,"2766 Fordham St, East Palo Alto, CA 94303, USA"
063046060,96.48293382,693.7807273,Single Family Residential,1952,2525.58,2015,28687,38251,66938,11.57093692,11.45830245,132.5832949,0.538,7467.786370584469,attached,-122.13421331,37.47888415,"2760 Illinois St, East Palo Alto, CA 94303, USA"
063042180,406.0658751,546.3694775,Single Family Residential,1953,4203.52,2015,110931,110931,221862,12.03016286,5.243585768,63.08119074,0.192,5881.0664188622495,attached,-122.13636871,37.47865624,"2734 Fordham St, East Palo Alto, CA 94303, USA"
063043210,699.1028188,584.8925065,Single Family Residential,1953,6219.86,2015,269000,139900,408900,15.5149161,6.525472671,101.242161,0.635,6295.724450715349,attached,-122.13684117,37.4777111,"2684 Fordham St, East Palo Alto, CA 94303, USA"
063013220,461.8616394,982.1837566,Single Family Residential,1953,1800.58,2015,141881,311752,453633,18.82724194,7.578260906,142.6777516,0.75,10572.12773766674,detached,-122.13809322,37.48072882,"2773 Hunter St, East Palo Alto, CA 94303, USA"
063022080,636.7471255,493.1816531,Single Family Residential,1953,5201.8,2015,157016,157016,314032,13.92668548,5.832234498,81.22369552,0.389,5308.557995803089,none,-122.13560233,37.48081693,"2813 Fordham St, East Palo Alto, CA 94303, USA"
063013330,953.7173133,582.4797267,Single Family Residential,1953,7740.36,2015,263041,292480,555521,11.01216038,3.078668493,33.9027912,-1,6269.75353022613,attached,-122.13893989,37.4796932,"2732 Xavier St, East Palo Alto, CA 94303, USA"
063041040,636.4833512,456.7629294,Single Family Residential,1953,4949.34,2015,145361,145361,290722,11.61145936,9.684343319,112.44935889999999,0.615,4916.55049576866,none,-122.13627705,37.47973426,"2767 Fordham St, East Palo Alto, CA 94303, USA"
063044030,733.3666842,470.2067975,Single Family Residential,1952,5458.46,2015,172417,172417,344834,8.288722866,3.315489146,27.4811707,-1,5061.258947610249,none,-122.13451261,37.47948146,"2789 Illinois St, East Palo Alto, CA 94303, USA"
063031050,1191.052221,468.8173952,Single Family Residential,1953,7771.4,2015,279193,279193,558386,10.18328809,3.315489146,33.76258115,-1,5046.30356019328,none,-122.13889152,37.47908867,"1630 Purdue Ave, East Palo Alto, CA 94303, USA"
063031110,365.2049655,557.4239652,Single Family Residential,1953,4039.06,2015,101787,101787,203574,15.11669101,6.080574923,91.91817226,0.389,6000.05581901628,attached,-122.13790078,37.47879273,"1678 Purdue Ave, East Palo Alto, CA 94303, USA"
063042130,582.7665354,534.9552197,Single Family Residential,1952,5177.14,2015,151197,160557,311754,10.7100815,7.976673666,85.43082504,0.538,5758.20448932883,attached,-122.13614824,37.47839167,"2717 Gonzaga St, East Palo Alto, CA 94303, USA"
063043200,476.7371912,556.1785506,Single Family Residential,1953,4672.38,2015,183982,81169,265151,15.97793689,6.037765663,96.47103874,0.389,5986.65030080334,attached,-122.13688501,37.47754609,"2678 Fordham St, East Palo Alto, CA 94303, USA"
063032080,205.6490283,601.3595154,Single Family Residential,1953,3063.04,2015,49466,74203,123669,16.69753555,7.526278101,125.6702962,0.692,6472.973687814059,attached,-122.13752367,37.47752784,"2659 Fordham St, East Palo Alto, CA 94303, USA"
063022100,748.4101088,474.9347928,Single Family Residential,1953,5573.38,2015,177723,177723,355446,10.12113955,5.125950081,51.88045612,-1,5112.15061621992,none,-122.13576128,37.48056847,"2803 Fordham St, East Palo Alto, CA 94303, USA"
063013250,325.7757852,478.6973344,Single Family Residential,1953,3489.64,2015,60032,95916,155948,10.94575222,6.067879394,66.41750434,0.192,5152.650237748159,none,-122.13831224,37.48025114,"2765 Hunter St, East Palo Alto, CA 94303, USA"
063023180,124.7430791,521.1912392,Single Family Residential,1952,2131.78,2015,34424,30591,65015,8.813419895,5.008350903,44.14069949,-1,5610.05037962488,attached,-122.13413309,37.48029069,"2811 Illinois St, East Palo Alto, CA 94303, USA"
063014030,407.7315986,481.8120565,Single Family Residential,1953,3928.3,2015,98225,98225,196450,7.976673666,6.668930148,53.19587949,0.288,5186.17679496035,none,-122.13722521,37.48026991,"2771 Georgetown St, East Palo Alto, CA 94303, USA"
063015150,455.4424295,499.0092826,Single Family Residential,1953,4262.12,2015,113635,113635,227270,5.950045276,5.125950081,30.49963506,-1,5371.28601697814,none,-122.13681258,37.47999499,"2768 Georgetown St, East Palo Alto, CA 94303, USA"
063013350,320.1956352,467.4923189,Single Family Residential,1953,3244.88,2015,43722,105967,149689,6.080574923,5.113626422,31.09378859,-1,5032.04057140771,none,-122.13881271,37.47996423,"2748 Xavier St, East Palo Alto, CA 94303, USA"
063042280,238.4404604,553.2324496,Single Family Residential,1953,3229.32,2015,42868,89045,131913,9.166672554,5.361255561,49.14487421,0.192,5954.938764249439,attached,-122.13554297,37.47998967,"2796 Fordham St, East Palo Alto, CA 94303, USA"
063042050,1291.111684,487.9159625,Single Family Residential,1952,8623.5,2015,314977,314977,629954,12.50112502,6.668930148,83.36912955,0.462,5251.87862875375,none,-122.13550349,37.47943283,"2783 Gonzaga St, East Palo Alto, CA 94303, USA"
063014100,610.4085593,530.5430192,Single Family Residential,1953,5231.14,2015,161924,161924,323848,9.048904458,5.59668886,50.64390277,0.192,5710.71200436688,attached,-122.13780293,37.47935804,"2733 Georgetown St, East Palo Alto, CA 94303, USA"
063046080,389.9215736,727.1923874,Single Family Residential,1952,4871.64,2015,141774,141774,283548,13.06865974,10.70942691,139.9578563,0.692,7827.42613873486,detached,-122.13436452,37.47863764,"2740 Illinois St, East Palo Alto, CA 94303, USA"
063046100,60.75822806,573.6836164,Single Family Residential,1952,2178.1,2015,9268,25588,34856,12.70306073,9.568550865,121.5498827,0.615,6175.07307856796,attached,-122.13455104,37.47840226,"2726 Illinois St, East Palo Alto, CA 94303, USA"
063042160,703.3070067,652.3353182,Single Family Residential,1952,6692.72,2015,229396,229396,458792,18.62470604,5.062647329,94.29031829,-1,7021.672131572979,attached,-122.13655667,37.47835606,"2712 Fordham St, East Palo Alto, CA 94303, USA"
063045180,343.9004226,608.6703774,Single Family Residential,1952,4067.7,2015,104661,104661,209322,12.98470603,5.125950081,66.55895492,-1,6551.66707529586,attached,-122.13597188,37.47764635,"1750 Purdue Ave, East Palo Alto, CA 94303, USA"
063043020,365.1571452,567.3502565,Single Family Residential,1952,4044.44,2015,103586,103586,207172,12.86701335,5.125950081,65.95566811,-1,6106.901425940349,attached,-122.13652402,37.47758992,"2689 Gonzaga St, East Palo Alto, CA 94303, USA"
063045170,947.1558715,527.4992375,Single Family Residential,1952,7134.94,2015,249812,249812,499624,8.21224916,5.125950081,42.09557924,-1,5677.94904252625,attached,-122.13602254,37.47748306,"2692 Gonzaga St, East Palo Alto, CA 94303, USA"
063013390,341.3789593,671.6553371,Single Family Residential,1953,4206.98,2015,134879,94410,229289,20.40818383,6.365587622,129.9100824,0.385,7229.63088301069,attached,-122.13856532,37.48053573,"2770 Xavier St, East Palo Alto, CA 94303, USA"
063023150,228.5556589,1147.357284,Single Family Residential,1952,4684.1,2015,155635,106600,262235,16.81676783,16.3907439,275.6393347,0.923,12350.0390692476,detached,-122.13467575,37.480552,"2841 Temple Ct, East Palo Alto, CA 94303, USA"
063023220,499.7492194,476.4269573,Single Family Residential,1952,4379.32,2015,119047,119047,238094,6.303612415,5.243585768,33.05353234,-1,5128.21212568147,none,-122.13467445,37.48026362,"1795 Stevens Ave, East Palo Alto, CA 94303, USA"
063024170,403.1110993,565.4520563,Single Family Residential,1952,4192.38,2015,134879,93061,227940,13.33155149,8.592707068,114.5541167,0.692,6086.46938880757,attached,-122.13367184,37.48002119,"2804 Illinois St, East Palo Alto, CA 94303, USA"
